,id,nombre,url_link,url_site,DA,DF,DR,PA,UR,trust_flow,is_mine,is_offer,max_links,peffer_pvp,ppvp,visits_month,sponsored_mark,language,blog_topics,country,link_type,medioTematico,medioTipo,model
138,4549,Diario del Huila,https://www.diariodelhuila.com/,https://panel.teblogueo.com/medios,63.0,,,50.0,,,False,False,1.0,146.26,146.26,,False,,,,,,,blogs.blog
139,4986,Clem Around The Corner,https://clemaroundthecorner.com/,https://panel.teblogueo.com/medios,50.0,37.0,,50.0,,12.0,False,False,1.0,537.14,537.66,35200.0,False,,,,,,,blogs.blog
140,5120,Diario Bahía de Cádiz,https://www.diariobahiadecadiz.com/,https://panel.teblogueo.com/medios,47.0,37.0,,50.0,,42.0,False,False,1.0,89.61,89.61,150000.0,False,,,,,,,blogs.blog
141,5196,Mittelstand Nachrichten,https://www.mittelstand-nachrichten.de/,https://panel.teblogueo.com/medios,42.0,45.0,,50.0,,40.0,False,False,1.0,335.78,311.06,8360.0,False,,,,,,,blogs.blog
142,5260,Diariodesign,https://diariodesign.com/,https://panel.teblogueo.com/medios,54.0,42.0,,50.0,,17.0,False,False,3.0,486.16,898.16,25500.0,True,,,,,,,blogs.blog
143,5350,roc21 - Blog de diseño gráfico,https://www.roc21.com/,https://panel.teblogueo.com/medios,47.0,39.0,,50.0,,13.0,False,False,1.0,156.56,177.16,29300.0,False,,,,,,,blogs.blog
144,6039,Il Primato Nazionale,https://www.ilprimatonazionale.it/,https://panel.teblogueo.com/medios,61.0,38.0,,50.0,,24.0,False,False,1.0,208.06,218.36,1600000.0,False,,,,,,,blogs.blog
145,6687,Psychreg,https://www.psychreg.org/,https://panel.teblogueo.com/medios,52.0,45.0,,50.0,,23.0,False,False,1.0,141.11,151.41,,False,,,,,,,blogs.blog
146,6720,The Stuff of Success,https://thestuffofsuccess.com/,https://panel.teblogueo.com/medios,40.0,33.0,,50.0,,23.0,False,False,1.0,146.26,156.56,,False,,,,,,,blogs.blog
147,6879,TechWiki,https://www.techwiki.in/,https://panel.teblogueo.com/medios,50.0,23.0,,50.0,,5.0,False,False,1.0,135.96,146.26,,False,,,,,,,blogs.blog
148,7620,Noticias de Almería,https://www.noticiasdealmeria.com,https://panel.teblogueo.com/medios,51.0,47.0,,50.0,,18.0,False,False,2.0,84.46,89.61,,False,,,,,,,blogs.blog
149,7753,Mira Cómo Se Hace,https://miracomosehace.com,https://panel.teblogueo.com/medios,57.0,42.0,,50.0,,3.0,False,False,2.0,464.53,536.63,,False,,,,,,,blogs.blog
150,261,Navidad.es,https://navidad.es/,https://panel.teblogueo.com/medios,56.0,38.0,,49.0,,33.0,False,False,4.0,228.66,259.56,14200.0,False,,,,,,,blogs.blog
151,297,Now Ideas,https://blogs.unsw.edu.au/nowideas/,https://panel.teblogueo.com/medios,83.0,0.0,,49.0,,0.0,False,False,2.0,69.01,74.16,,False,,,,,,,blogs.blog
152,333,Crecso,https://www.crecso.com,https://panel.teblogueo.com/medios,67.0,24.0,,49.0,,16.0,False,False,2.0,83.43,104.03,1200.0,False,,,,,,,blogs.blog
153,336,Etech Spider,https://www.etechspider.com,https://panel.teblogueo.com/medios,58.0,26.0,,49.0,,3.0,False,False,2.0,93.73,114.33,1700.0,False,,,,,,,blogs.blog
154,1550,Somos Chueca - El Diario,https://www.eldiario.es/madrid/somos/chueca/,https://panel.teblogueo.com/medios,89.0,0.0,,49.0,,0.0,False,False,4.0,280.16,280.16,25800000.0,True,,,,,,,blogs.blog
155,1551,Somos Chamberí - El Diario,https://www.eldiario.es/madrid/somos/chamberi/,https://panel.teblogueo.com/medios,89.0,0.0,,49.0,,0.0,False,False,4.0,280.16,280.16,25800000.0,True,,,,,,,blogs.blog
156,1803,Mundo Empresa - Universidad de Salamanca,https://diarium.usal.es/txinsj/,https://panel.teblogueo.com/medios,79.0,0.0,,49.0,,0.0,False,False,2.0,63.86,63.86,,False,,,,,,,blogs.blog
157,2365,El embarazo,https://elembarazo.net/,https://panel.teblogueo.com/medios,63.0,40.0,,49.0,,38.0,False,False,1.0,228.66,228.66,292000.0,False,,,,,,,blogs.blog
158,2429,Diario 16,https://diario16.com/,https://panel.teblogueo.com/medios,64.0,48.0,,49.0,,23.0,False,False,2.0,177.16,254.41,2010000.0,False,,,,,,,blogs.blog
159,2770,Diariocrítico,https://www.diariocritico.com,https://panel.teblogueo.com/medios,75.0,44.0,,49.0,,44.0,False,False,1.0,177.16,254.41,378000.0,False,,,,,,,blogs.blog
160,2822,Erenovable,https://www.erenovable.com,https://panel.teblogueo.com/medios,53.0,23.0,,49.0,,18.0,False,False,1.0,228.66,228.66,80500.0,False,,,,,,,blogs.blog
161,2844,Tendenzias,https://www.tendenzias.com,https://panel.teblogueo.com/medios,65.0,29.0,,49.0,,22.0,False,False,1.0,434.66,434.66,225000.0,False,,,,,,,blogs.blog
162,2890,Madrid Diario,https://www.madridiario.es/,https://panel.teblogueo.com/medios,76.0,47.0,,49.0,,48.0,False,False,2.0,125.66,133.9,245000.0,False,,,,,,,blogs.blog
163,3105,Homify UK,https://homify.co.uk,https://panel.teblogueo.com/medios,53.0,68.0,,49.0,,26.0,False,False,2.0,537.66,589.16,47400.0,True,,,,,,,blogs.blog
164,3125,Skinpacks,https://skinpacks.com,https://panel.teblogueo.com/medios,61.0,37.0,,49.0,,17.0,False,False,1.0,156.56,249.26,79700.0,False,,,,,,,blogs.blog
165,3130,Mentalitch,https://mentalitch.com,https://panel.teblogueo.com/medios,50.0,51.0,,49.0,,25.0,False,False,2.0,156.56,269.86,70700.0,False,,,,,,,blogs.blog
166,3230,Desde Linux,https://blog.desdelinux.net,https://panel.teblogueo.com/medios,55.0,0.0,,49.0,,0.0,False,False,1.0,681.86,692.16,499000.0,False,,,,,,,blogs.blog
167,3231,Actualidad iPhone,https://www.actualidadiphone.com/,https://panel.teblogueo.com/medios,67.0,43.0,,49.0,,41.0,False,False,1.0,784.86,795.16,310100.0,False,,,,,,,blogs.blog
168,4403,Residence Style,https://www.residencestyle.com,https://panel.teblogueo.com/medios,48.0,50.0,,49.0,,21.0,False,False,1.0,156.56,166.86,37900.0,False,,,,,,,blogs.blog
169,4404,Thewowdecor,https://www.thewowdecor.com,https://panel.teblogueo.com/medios,38.0,44.0,,49.0,,13.0,False,False,1.0,156.56,166.86,19200.0,False,,,,,,,blogs.blog
170,4727,Amazing Viral News,https://www.amazingviralnews.com/,https://panel.teblogueo.com/medios,55.0,35.0,,49.0,,9.0,False,False,1.0,135.96,141.11,,False,,,,,,,blogs.blog
171,4818,Passione Inter,https://www.passioneinter.com/,https://panel.teblogueo.com/medios,56.0,29.0,,49.0,,8.0,False,False,1.0,208.06,223.51,612100.0,False,,,,,,,blogs.blog
172,4911,Cadena de Suministro,https://www.cadenadesuministro.es/,https://panel.teblogueo.com/medios,50.0,27.0,,49.0,,23.0,False,False,1.0,434.66,434.66,27500.0,False,,,,,,,blogs.blog
173,5006,ConSalud,https://www.consalud.es/,https://panel.teblogueo.com/medios,67.0,36.0,,49.0,,20.0,False,False,1.0,2082.66,2082.66,405000.0,False,,,,,,,blogs.blog
174,5152,Motor Adictos,https://www.motoradictos.com/,https://panel.teblogueo.com/medios,49.0,37.0,,49.0,,4.0,False,False,1.0,228.66,228.66,30100.0,False,,,,,,,blogs.blog
175,5156,Motofichas,https://www.motofichas.com/,https://panel.teblogueo.com/medios,33.0,35.0,,49.0,,9.0,False,False,1.0,486.16,486.16,1850000.0,False,,,,,,,blogs.blog
176,5167,Informatruc,https://www.informatruc.com/,https://panel.teblogueo.com/medios,47.0,35.0,,49.0,,41.0,False,False,2.0,84.46,94.76,7130.0,False,,,,,,,blogs.blog
177,5188,Culturizando,https://culturizando.com/,https://panel.teblogueo.com/medios,64.0,44.0,,49.0,,11.0,False,False,2.0,146.26,161.71,294000.0,False,,,,,,,blogs.blog
178,5321,LausitzNews,https://www.lausitznews.de/,https://panel.teblogueo.com/medios,36.0,41.0,,49.0,,40.0,False,False,2.0,407.88,383.16,284000.0,False,,,,,,,blogs.blog
179,5948,viepratique.fr,https://www.viepratique.fr/,https://panel.teblogueo.com/medios,75.0,43.0,,49.0,,21.0,False,False,1.0,2494.66,2504.96,,False,,,,,,,blogs.blog
180,7045,EL JAYA,https://www.eljaya.com/,https://panel.teblogueo.com/medios,40.0,35.0,,49.0,,16.0,False,False,2.0,169.95,176.13,,False,,,,,,,blogs.blog
181,7600,yeezy380,https://yeezy380.us/,https://panel.teblogueo.com/medios,26.0,25.0,,49.0,,11.0,False,False,1.0,208.06,228.66,,False,,,,,,,blogs.blog
182,145,Diario Siglo XXI,https://www.diariosigloxxi.com,https://panel.teblogueo.com/medios,63.0,43.0,,48.0,,48.0,False,False,1.0,105.06,105.06,167000.0,False,,,,,,,blogs.blog
183,267,Educación 2.0,https://educacion2.com/,https://panel.teblogueo.com/medios,45.0,32.0,,48.0,,23.0,False,False,4.0,166.86,187.46,75900.0,False,,,,,,,blogs.blog
184,338,Life in a Breakdown,https://www.lifeinabreakdown.com/,https://panel.teblogueo.com/medios,39.0,37.0,,48.0,,12.0,False,False,2.0,280.16,280.16,5300.0,False,,,,,,,blogs.blog
185,495,Travel Web Portal,https://travelwebportal.com,https://panel.teblogueo.com/medios,58.0,33.0,,48.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
186,600,Periódico Correo,https://periodicocorreo.com.mx/,https://panel.teblogueo.com/medios,61.0,46.0,,48.0,,35.0,False,False,3.0,162.74,202.91,903700.0,False,,,,,,,blogs.blog
187,893,En Colombia,https://encolombia.com,https://panel.teblogueo.com/medios,67.0,45.0,,48.0,,40.0,False,False,3.0,135.96,187.46,842200.0,False,,,,,,,blogs.blog
188,1255,Nintenderos,https://www.nintenderos.com,https://panel.teblogueo.com/medios,71.0,45.0,,48.0,,25.0,False,False,2.0,187.46,228.66,21300.0,False,,,,,,,blogs.blog
189,2094,Alerta Digital,https://www.alertadigital.com/,https://panel.teblogueo.com/medios,65.0,40.0,,48.0,,20.0,False,False,4.0,74.16,177.16,501900.0,False,,,,,,,blogs.blog
190,2301,Psicología online - Sponsored,https://www.psicologia-online.com/,https://panel.teblogueo.com/medios,70.0,48.0,,48.0,,47.0,False,False,1.0,331.66,331.66,3800000.0,True,,,,,,,blogs.blog
191,2434,Super curioso,https://supercurioso.com/,https://panel.teblogueo.com/medios,62.0,44.0,,48.0,,15.0,False,False,2.0,125.66,125.66,168300.0,False,,,,,,,blogs.blog
192,2680,Tecnología 21,https://tecnologia21.com,https://panel.teblogueo.com/medios,60.0,33.0,,48.0,,22.0,False,False,2.0,141.11,227.63,7120.0,False,,,,,,,blogs.blog
193,2704,SomosXbox,https://www.somosxbox.com,https://panel.teblogueo.com/medios,64.0,49.0,,48.0,,35.0,False,False,1.0,197.76,228.66,1100000.0,False,,,,,,,blogs.blog
194,2840,Sobre Historia,https://www.sobrehistoria.com,https://panel.teblogueo.com/medios,60.0,27.0,,48.0,,13.0,False,False,1.0,331.66,331.66,70400.0,False,,,,,,,blogs.blog
195,2842,Moda Ellos,https://www.modaellos.com,https://panel.teblogueo.com/medios,51.0,27.0,,48.0,,10.0,False,False,1.0,331.66,331.66,272000.0,False,,,,,,,blogs.blog
196,3094,Actividades Infantil,https://actividadesinfantil.com/,https://panel.teblogueo.com/medios,43.0,33.0,,48.0,,9.0,False,False,1.0,125.66,146.26,97000.0,False,,,,,,,blogs.blog
197,3121,ImcGrupo,https://imcgrupo.com,https://panel.teblogueo.com/medios,69.0,57.0,,48.0,,21.0,False,False,1.0,197.76,269.86,12600.0,False,,,,,,,blogs.blog
198,4406,Dwellingdecor,https://www.dwellingdecor.com,https://panel.teblogueo.com/medios,39.0,37.0,,48.0,,9.0,False,False,1.0,156.56,166.86,3900.0,False,,,,,,,blogs.blog
199,4573,Marketing 4 Ecommerce,https://marketing4ecommerce.net/,https://panel.teblogueo.com/medios,62.0,46.0,,48.0,,22.0,False,False,2.0,331.66,331.66,391000.0,False,,,,,,,blogs.blog
200,4782,Generación Xbox,https://generacionxbox.com/,https://panel.teblogueo.com/medios,59.0,45.0,,48.0,,19.0,False,False,1.0,218.36,233.81,1100000.0,False,,,,,,,blogs.blog
201,4933,El Blog de Germán,https://www.elblogdegerman.com/,https://panel.teblogueo.com/medios,57.0,35.0,,48.0,,44.0,False,False,2.0,115.36,146.26,,False,,,,,,,blogs.blog
202,4960,One How To - Sponsored,https://www.onehowto.com/,https://panel.teblogueo.com/medios,53.0,47.0,,48.0,,22.0,False,False,1.0,331.66,332.69,299900.0,False,,,,,,,blogs.blog
203,4988,Carnet Déco,https://www.carnet-deco.fr,https://panel.teblogueo.com/medios,24.0,34.0,,48.0,,22.0,False,False,1.0,228.66,244.11,6900.0,False,,,,,,,blogs.blog
204,4995,Muy Historia,https://www.muyhistoria.es/,https://panel.teblogueo.com/medios,78.0,45.0,,48.0,,30.0,False,False,1.0,2288.66,2288.66,458000.0,False,,,,,,,blogs.blog
205,5054,Revista El Farmacéutico,https://www.elfarmaceutico.es/,https://panel.teblogueo.com/medios,45.0,33.0,,48.0,,16.0,False,False,1.0,1567.66,1567.66,27100.0,False,,,,,,,blogs.blog
206,5070,Eres Mamá,https://eresmama.com/,https://panel.teblogueo.com/medios,75.0,47.0,,48.0,,16.0,False,False,1.0,1052.66,1052.66,559000.0,False,,,,,,,blogs.blog
207,5190,Versión Final,https://versionfinal.com.ve/,https://panel.teblogueo.com/medios,58.0,19.0,,48.0,,17.0,False,False,2.0,103.0,115.36,,False,,,,,,,blogs.blog
208,5287,World Today News,https://www.world-today-news.com,https://panel.teblogueo.com/medios,55.0,42.0,,48.0,,25.0,False,False,4.0,202.91,202.91,499000.0,False,,,,,,,blogs.blog
209,5337,The world Financial Review,https://worldfinancialreview.com/,https://panel.teblogueo.com/medios,47.0,39.0,,48.0,,26.0,False,False,1.0,177.16,187.46,66400.0,False,,,,,,,blogs.blog
210,5339,Eminetra Today,https://eminetra.com/,https://panel.teblogueo.com/medios,38.0,38.0,,48.0,,16.0,False,False,1.0,146.26,166.86,11100.0,False,,,,,,,blogs.blog
211,5470,securityonline.info,https://securityonline.info/,https://panel.teblogueo.com/medios,41.0,36.0,,48.0,,18.0,False,False,1.0,156.56,177.16,,False,,,,,,,blogs.blog
212,5967,topsante.com,https://vital.topsante.com/,https://panel.teblogueo.com/medios,80.0,41.0,,48.0,,33.0,False,False,1.0,2494.66,2504.96,,False,,,,,,,blogs.blog
213,6384,Decofilia,https://decofilia.com/blog-interiorismo-decoracion/,https://panel.teblogueo.com/medios,48.0,29.0,,48.0,,11.0,False,False,1.0,208.06,208.06,225000.0,False,,,,,,,blogs.blog
214,6683,Aivanet,https://www.aivanet.com/,https://panel.teblogueo.com/medios,50.0,36.0,,48.0,,13.0,False,False,1.0,141.11,151.41,,False,,,,,,,blogs.blog
215,7047,emelexista,https://www.emelexista.com/,https://panel.teblogueo.com/medios,39.0,26.0,,48.0,,32.0,False,False,2.0,125.66,144.2,,False,,,,,,,blogs.blog
216,364,Home of ohm,https://www.homeofohm.com,https://panel.teblogueo.com/medios,15.0,31.0,,47.0,,11.0,False,False,1.0,177.16,182.31,,False,,,,,,,blogs.blog
217,386,Don't Stop Living,https://dontstopliving.net/,https://panel.teblogueo.com/medios,44.0,37.0,,47.0,,18.0,False,False,1.0,177.16,182.31,13600.0,False,,,,,,,blogs.blog
218,486,I Love Home Room,https://ilovehomeroom.com,https://panel.teblogueo.com/medios,63.0,35.0,,47.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
219,487,Home Land Style,https://homelandstyle.com,https://panel.teblogueo.com/medios,62.0,32.0,,47.0,,10.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
220,489,Healthy Fit Lines,https://healthyfitlines.com,https://panel.teblogueo.com/medios,57.0,34.0,,47.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
221,491,Life Fit Healthy,https://lifefithealthy.com,https://panel.teblogueo.com/medios,63.0,30.0,,47.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
222,492,Big Health Times,https://bighealthtimes.com,https://panel.teblogueo.com/medios,58.0,31.0,,47.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
223,493,Technology News Desk,https://technologynewsdesk.com,https://panel.teblogueo.com/medios,59.0,31.0,,47.0,,2.0,False,False,4.0,43.26,43.26,,False,,,,,,,blogs.blog
224,588,Gente Digital,https://www.gentedigital.es,https://panel.teblogueo.com/medios,65.0,44.0,,47.0,,25.0,False,False,2.0,331.66,383.16,24200.0,False,,,,,,,blogs.blog
225,596,Al Momento,https://almomento.mx/,https://panel.teblogueo.com/medios,58.0,34.0,,47.0,,18.0,False,False,3.0,162.74,197.76,97900.0,False,,,,,,,blogs.blog
226,607,La Voz de Asturias,https://www.lavozdeasturias.es/,https://panel.teblogueo.com/medios,71.0,48.0,,47.0,,47.0,False,False,2.0,414.06,455.26,1300000.0,False,,,,,,,blogs.blog
227,608,La Mochila Roja,https://viajes.lavozdegalicia.es/,https://panel.teblogueo.com/medios,90.0,0.0,,47.0,,0.0,False,False,2.0,444.96,486.16,19200.0,False,,,,,,,blogs.blog
228,1545,Mundiario,https://www.mundiario.com/,https://panel.teblogueo.com/medios,61.0,45.0,,47.0,,24.0,False,False,2.0,187.46,218.36,159000.0,False,,,,,,,blogs.blog
229,1614,Religión Confidencial,https://religion.elconfidencialdigital.com/,https://panel.teblogueo.com/medios,79.0,8.0,,47.0,,0.0,False,False,3.0,120.51,120.51,76300.0,False,,,,,,,blogs.blog
230,1630,La Opinión,https://www.laopinion.com.co/,https://panel.teblogueo.com/medios,69.0,43.0,,47.0,,35.0,False,False,2.0,455.26,470.71,1800000.0,False,,,,,,,blogs.blog
231,1744,Galiciae,https://www.galiciae.com/,https://panel.teblogueo.com/medios,71.0,39.0,,47.0,,44.0,False,False,3.0,105.06,146.26,3240.0,False,,,,,,,blogs.blog
232,1768,Salamanca rtv al día,https://salamancartvaldia.es/,https://panel.teblogueo.com/medios,58.0,46.0,,47.0,,26.0,False,False,1.0,99.91,115.36,423000.0,False,,,,,,,blogs.blog
233,1879,La Flecha,https://laflecha.net,https://panel.teblogueo.com/medios,60.0,26.0,,47.0,,25.0,False,False,3.0,99.91,105.06,7100.0,False,,,,,,,blogs.blog
234,1996,Diario Chihuahua,https://www.eldiariodechihuahua.mx/,https://panel.teblogueo.com/medios,70.0,48.0,,47.0,,35.0,False,False,3.0,568.56,630.36,680700.0,False,,,,,,,blogs.blog
235,2325,Recetas gratis - Sponsored,https://www.recetasgratis.net/,https://panel.teblogueo.com/medios,74.0,44.0,,47.0,,40.0,False,False,1.0,331.66,331.66,3300000.0,True,,,,,,,blogs.blog
236,2326,Ecología verde - Sponsored,https://www.ecologiaverde.com/,https://panel.teblogueo.com/medios,69.0,47.0,,47.0,,16.0,False,False,1.0,331.66,331.66,1400000.0,True,,,,,,,blogs.blog
237,2328,Para bebés - Sponsored,https://www.parabebes.com/,https://panel.teblogueo.com/medios,62.0,37.0,,47.0,,42.0,False,False,1.0,331.66,331.66,118400.0,False,,,,,,,blogs.blog
238,2376,Modelo curriculum,https://www.modelocurriculum.net/,https://panel.teblogueo.com/medios,62.0,39.0,,47.0,,16.0,False,False,1.0,228.66,228.66,623600.0,False,,,,,,,blogs.blog
239,2460,De todo y un poco más,https://blog.espol.edu.ec/detodounpocoymas/,https://panel.teblogueo.com/medios,60.0,9.0,,47.0,,6.0,False,False,2.0,39.14,42.23,,False,,,,,,,blogs.blog
240,2602,Machbel,https://machbel.com,https://panel.teblogueo.com/medios,48.0,36.0,,47.0,,46.0,False,False,2.0,639.63,640.66,5400.0,True,,,,,,,blogs.blog
241,2639,Guía del Ocio,https://www.guiadelocio.com/,https://panel.teblogueo.com/medios,68.0,52.0,,47.0,,53.0,False,False,1.0,383.16,434.66,791900.0,True,,,,,,,blogs.blog
242,2763,el Pachinko - Blog de viajes,https://elpachinko.com/,https://panel.teblogueo.com/medios,53.0,24.0,,47.0,,17.0,False,False,1.0,208.06,228.66,3500.0,True,,,,,,,blogs.blog
243,2826,Haciendo Fotos,https://haciendofotos.com,https://panel.teblogueo.com/medios,36.0,20.0,,47.0,,11.0,False,False,1.0,228.66,228.66,21900.0,False,,,,,,,blogs.blog
244,2846,Sabor Gourmet,https://saborgourmet.com,https://panel.teblogueo.com/medios,54.0,28.0,,47.0,,13.0,False,False,1.0,434.66,434.66,318200.0,False,,,,,,,blogs.blog
245,3124,Jetss,https://jetss.com,https://panel.teblogueo.com/medios,61.0,50.0,,47.0,,27.0,False,False,2.0,208.06,249.26,196600.0,False,,,,,,,blogs.blog
246,3126,Dailynews En,https://dailynewsen.com,https://panel.teblogueo.com/medios,60.0,37.0,,47.0,,16.0,False,False,2.0,208.06,228.66,5500.0,False,,,,,,,blogs.blog
247,3181,Regiao Sul,https://regiao-sul.pt/,https://panel.teblogueo.com/medios,50.0,50.0,,47.0,,30.0,False,False,2.0,280.16,280.16,62600.0,False,,,,,,,blogs.blog
248,3215,Actualidad Motor,https://www.actualidadmotor.com,https://panel.teblogueo.com/medios,68.0,47.0,,47.0,,36.0,False,False,1.0,990.86,1001.16,441400.0,False,,,,,,,blogs.blog
249,3233,Creativos Online,https://www.creativosonline.org/,https://panel.teblogueo.com/medios,59.0,38.0,,47.0,,25.0,False,False,1.0,578.86,589.16,215900.0,False,,,,,,,blogs.blog
250,3241,Linux Adictos,https://www.linuxadictos.com/,https://panel.teblogueo.com/medios,50.0,36.0,,47.0,,30.0,False,False,2.0,630.36,640.66,410000.0,False,,,,,,,blogs.blog
251,3246,Ubunlog,https://ubunlog.com/,https://panel.teblogueo.com/medios,49.0,39.0,,47.0,,26.0,False,False,2.0,630.36,640.66,496500.0,False,,,,,,,blogs.blog
252,3272,Mariskal Rock,https://mariskalrock.com/,https://panel.teblogueo.com/medios,52.0,39.0,,47.0,,44.0,False,False,1.0,331.66,331.66,1400000.0,False,,,,,,,blogs.blog
253,3328,Ignacio Santiago - Marketing Digital,https://ignaciosantiago.com,https://panel.teblogueo.com/medios,51.0,35.0,,47.0,,16.0,False,False,4.0,311.06,321.36,28700.0,False,,,,,,,blogs.blog
254,4618,sharingknowledge,https://sharingknowledge.world.edu/,https://panel.teblogueo.com/medios,71.0,40.0,,47.0,,16.0,False,False,1.0,141.11,146.26,,False,,,,,,,blogs.blog
255,4943,Auto Presse,https://auto-presse.de/,https://panel.teblogueo.com/medios,52.0,41.0,,47.0,,40.0,False,False,1.0,346.08,321.36,22100.0,False,,,,,,,blogs.blog
256,4963,Un Come - Sponsored,https://www.uncome.it/,https://panel.teblogueo.com/medios,39.0,35.0,,47.0,,22.0,False,False,1.0,331.66,332.69,95200.0,False,,,,,,,blogs.blog
257,4964,Animal Wised - Sponsored,https://www.animalwised.com/,https://panel.teblogueo.com/medios,50.0,49.0,,47.0,,21.0,False,False,1.0,331.66,332.69,263600.0,False,,,,,,,blogs.blog
258,4973,El Referente,https://elreferente.es/,https://panel.teblogueo.com/medios,57.0,44.0,,47.0,,18.0,False,False,1.0,434.66,434.66,81300.0,False,,,,,,,blogs.blog
259,5019,Phree Site,https://phreesite.com,https://panel.teblogueo.com/medios,53.0,50.0,,47.0,,27.0,False,False,1.0,177.16,197.76,86700.0,False,,,,,,,blogs.blog
260,5027,ComoHow,https://comohow.net,https://panel.teblogueo.com/medios,55.0,28.0,,47.0,,7.0,False,False,4.0,53.56,58.71,44900.0,False,,,,,,,blogs.blog
261,5095,Tatuajesxd,https://www.tatuajesxd.com/,https://panel.teblogueo.com/medios,26.0,23.0,,47.0,,1.0,False,False,1.0,38.11,43.26,664.0,False,,,,,,,blogs.blog
262,5340,The News God,https://thenewsgod.com/,https://panel.teblogueo.com/medios,56.0,39.0,,47.0,,16.0,False,False,1.0,166.86,177.16,117000.0,False,,,,,,,blogs.blog
